iteration,vit_forward_latency_ms,resnet_forward_latency_ms,vit_prediction_pipeline_ms,resnet_prediction_pipeline_ms,vit_python_end_to_end_ms,resnet_python_end_to_end_ms
529,11.954272270202637,1.5720000267028809,6.431136131286621,1.7500159740447998,5.414600018411875,1.7040999955497682
530,9.658271789550781,1.6586240530014038,6.843808174133301,1.7327680587768555,4.405800020322204,1.78980000782758
531,4.575808048248291,1.6246720552444458,6.860991954803467,1.7553280591964722,4.428400017786771,1.8038000562228262
532,4.574463844299316,1.6610239744186401,6.4516801834106445,1.6894400119781494,4.364299995359033,1.8794999923557043
533,5.7178239822387695,1.468832015991211,6.313024044036865,1.720960021018982,4.959900048561394,1.784200023394078
534,6.122496128082275,1.549631953239441,6.344543933868408,1.7375359535217285,4.195199988316745,1.7745000077411532
535,6.288959980010986,1.6127680540084839,8.085887908935547,1.7721600532531738,4.153600020799786,1.7096000374294817
536,6.0990400314331055,1.6226880550384521,6.208223819732666,1.6958400011062622,4.175300011411309,1.6790999798104167
537,6.06217622756958,1.6256959438323975,6.1262078285217285,1.7237759828567505,4.498600028455257,1.7266999930143356
538,5.978176116943359,1.6280319690704346,6.044640064239502,3.999903917312622,4.275700019206852,1.7817000043578446
539,6.025023937225342,1.6556799411773682,6.493696212768555,1.9895360469818115,4.407399974297732,1.6312000225298107
540,6.012479782104492,1.636672019958496,6.410143852233887,1.6906239986419678,4.254599974956363,1.8202000064775348
541,7.942048072814941,1.6804159879684448,6.921535968780518,2.7904319763183594,14.958799991291016,1.7637000419199467
542,4.764095783233643,1.6055999994277954,6.49564790725708,2.7388479709625244,11.361600016243756,1.962199981790036
543,6.525728225708008,1.5743999481201172,4.818431854248047,2.2468481063842773,6.288599979598075,1.781500002834946
544,8.72060775756836,1.6574079990386963,6.531040191650391,2.003232002258301,6.241300026886165,1.7856999766081572
545,10.700511932373047,1.5497599840164185,10.304351806640625,1.8299839496612549,6.255699961911887,1.6601999523118138
546,6.2421441078186035,1.5838079452514648,11.291232109069824,1.6068799495697021,8.506599988322705,1.7620999715290964
547,6.569952011108398,1.6367039680480957,6.380703926086426,1.5880000591278076,9.120000002440065,1.7321999766863883
548,6.434656143188477,1.5869120359420776,8.231871604919434,1.6196160316467285,9.228800015989691,1.7314000288024545
549,4.340928077697754,1.6347520351409912,4.132351875305176,1.655519962310791,4.634300014004111,1.6619000234641135
550,4.676767826080322,1.6945600509643555,5.540287971496582,1.706719994544983,4.572800011374056,1.7897000070661306
551,5.358975887298584,2.478463888168335,9.251903533935547,1.7283200025558472,5.386500037275255,1.762600033544004
552,11.103263854980469,1.5536320209503174,11.347968101501465,1.6208959817886353,4.378899990115315,2.291399985551834
553,9.815103530883789,1.5970239639282227,14.614399909973145,1.6537599563598633,4.606600035913289,1.7616000259295106
554,6.142079830169678,1.5571199655532837,7.87286376953125,1.747488021850586,4.107400018256158,1.7655999981798232
555,6.094272136688232,1.609503984451294,7.885695934295654,1.6728639602661133,5.0755999982357025,1.7632000381127
556,5.908351898193359,1.664031982421875,6.6248321533203125,1.6442879438400269,4.460200027097017,1.7453000182285905
557,6.052512168884277,1.6240320205688477,4.997056007385254,1.6262400150299072,6.429600005503744,1.8476999830454588
558,5.951648235321045,1.7222399711608887,4.510591983795166,1.730944037437439,4.755200003273785,1.8557999865151942
559,6.133120059967041,1.5494719743728638,7.979775905609131,1.6779520511627197,4.283800022676587,1.6763000166974962
560,5.961664199829102,1.648800015449524,6.468063831329346,1.6014399528503418,4.1034999885596335,1.7597000114619732
561,8.670592308044434,1.6817920207977295,5.24889612197876,1.569216012954712,4.216399975121021,1.7315000295639038
562,12.349663734436035,1.6145919561386108,4.20147180557251,1.6017600297927856,4.7294000396505,1.8147000228054821
563,6.657472133636475,1.5789120197296143,4.324351787567139,1.7052799463272095,4.354599979706109,1.66680000256747
564,6.0457282066345215,1.5777920484542847,4.140128135681152,1.6425280570983887,4.1955000488087535,1.7105999868363142
565,6.076576232910156,1.5369600057601929,4.563839912414551,1.7592320442199707,4.84040001174435,1.7844999674707651
566,5.985599994659424,1.687008023262024,4.089471817016602,1.6674879789352417,4.219700000248849,1.7548000323586166
567,6.020415782928467,1.6481599807739258,4.197504043579102,1.7001279592514038,4.033100034575909,1.6935000312514603
568,5.97324800491333,1.5982719659805298,4.326752185821533,1.6979520320892334,4.123500024434179,1.671799982432276
569,6.023071765899658,1.5837119817733765,9.189727783203125,1.6449600458145142,6.34269998408854,1.7416999908164144
570,6.165664196014404,1.6420799493789673,6.465407848358154,1.668063998222351,4.271000041626394,1.64899998344481
571,6.03334379196167,1.9045120477676392,5.756608009338379,1.5818560123443604,4.5828999718651175,1.7290999530814588
572,6.118847846984863,1.6355199813842773,4.287295818328857,1.6291840076446533,4.341399995610118,1.7019999795593321
573,5.964416027069092,1.564352035522461,4.142784118652344,1.6862399578094482,5.911200016271323,1.7692000255919993
574,6.0733442306518555,1.762976050376892,4.565631866455078,4.6490559577941895,5.171500029973686,1.7435000045225024
575,6.084959983825684,1.911679983139038,4.305759906768799,5.800159931182861,4.695599956903607,1.6438000020571053
576,6.117599964141846,1.813439965248108,4.4119038581848145,5.712992191314697,7.410399965010583,1.8147999653592706
577,5.915520191192627,1.6700479984283447,4.269696235656738,4.365983963012695,7.922400021925569,1.7090999754145741
578,5.843935966491699,1.5928319692611694,10.40668773651123,1.9104959964752197,5.325299978721887,3.31290002213791
579,5.943871974945068,1.7195199728012085,11.98249626159668,1.6947519779205322,4.272799997124821,3.8505999837070704
580,5.948863983154297,2.0920000076293945,6.5602240562438965,3.1237759590148926,4.306399961933494,3.7138000479899347
581,5.993855953216553,3.1063039302825928,6.117728233337402,2.7510080337524414,4.123699967749417,3.7383000017143786
582,6.024767875671387,1.6623680591583252,6.326079845428467,2.4153599739074707,6.373100040946156,3.6356000346131623
583,5.899519920349121,2.202176094055176,6.052031993865967,3.4535999298095703,4.9974999856203794,3.093699982855469
584,6.199007987976074,3.1410560607910156,6.070144176483154,2.499743938446045,4.2301000212319195,2.060999977402389
585,5.916287899017334,2.7695999145507812,6.0180158615112305,1.6899199485778809,4.657400015275925,1.683899958152324
586,6.017312049865723,2.0918400287628174,6.005856037139893,2.4195520877838135,4.229400015901774,1.7031999886967242
587,6.015615940093994,3.158207893371582,12.9901123046875,3.10809588432312,4.313100012950599,1.6923000221140683
588,5.906720161437988,1.5667519569396973,13.993760108947754,2.5539839267730713,4.200000024866313,1.6543999663554132
589,5.853312015533447,1.6736960411071777,6.8400959968566895,2.3364479541778564,4.486999998334795,1.677399966865778
590,6.135519981384277,1.5474879741668701,7.940063953399658,2.013216018676758,4.188899998553097,1.7155999667011201
591,5.940095901489258,1.635424017906189,4.559840202331543,1.6613759994506836,4.183900018688291,1.608800026588142
592,6.6902079582214355,1.5545920133590698,5.0384321212768555,1.674015998840332,7.154999999329448,2.0259000011719763
593,14.541664123535156,1.8327360153198242,10.183008193969727,1.7143360376358032,5.224300024565309,2.6041000382974744
594,6.761919975280762,1.63264000415802,11.99728012084961,1.5555520057678223,8.2408000016585,2.3501000250689685
595,4.977536201477051,1.7489279508590698,4.5083842277526855,1.5911359786987305,7.313500042073429,2.3403000086545944
596,4.448639869689941,2.283776044845581,4.142047882080078,1.6385600566864014,4.537899978458881,2.2977999760769308
597,5.086495876312256,1.568127989768982,4.116576194763184,1.6440320014953613,4.130900022573769,2.3705000057816505
598,8.719679832458496,1.6665600538253784,6.158336162567139,1.6036479473114014,4.596300015691668,2.349600021261722
599,7.857952117919922,1.6257280111312866,5.880127906799316,4.145023822784424,4.177600028924644,2.3367999820038676
600,4.383264064788818,1.6054400205612183,4.187839984893799,4.3915839195251465,4.457000002730638,2.487400022801012
601,4.340735912322998,1.5605119466781616,5.287519931793213,4.2045440673828125,4.136100003961474,2.412599977105856
602,7.045919895172119,1.63919997215271,6.079999923706055,3.9127678871154785,4.147900035604835,2.3803000221960247
603,6.5180158615112305,1.6009600162506104,5.027359962463379,2.7747840881347656,4.034499987028539,2.3483000113628805
604,6.397568225860596,1.5321919918060303,4.178880214691162,1.806048035621643,4.201199975796044,2.3723000194877386
605,6.258368015289307,1.674623966217041,4.166912078857422,1.7544959783554077,4.042999993544072,2.4298999924212694
606,6.054687976837158,2.436448097229004,4.16428804397583,1.6443840265274048,4.232499981299043,2.3311999975703657
607,6.096831798553467,1.6919679641723633,4.229407787322998,1.7539199590682983,4.093500028830022,2.5160000077448785
608,6.195295810699463,1.7133760452270508,4.248415946960449,1.688480019569397,4.177600028924644,2.4219999904744327
609,6.056640148162842,1.7307840585708618,4.241919994354248,1.6707520484924316,4.067100002430379,2.4187000235542655
610,6.020224094390869,1.7095680236816406,4.207295894622803,1.7078399658203125,6.104000029154122,2.354399999603629
611,6.07539176940918,1.6632959842681885,4.132383823394775,1.714751958847046,5.0959999789483845,2.3521000402979553
612,5.925504207611084,1.6480319499969482,4.870912075042725,3.119136095046997,5.249099980574101,2.414699993096292
613,5.992800235748291,1.6515840291976929,4.194496154785156,2.467008113861084,4.350700008217245,2.4822999839670956
614,5.991936206817627,1.598431944847107,4.120607852935791,1.7568000555038452,4.370299982838333,3.8353000418283045
615,6.091807842254639,2.5364160537719727,4.268127918243408,2.723680019378662,4.1514000040479,1.97049998678267
616,6.17955207824707,1.7113920450210571,5.616032123565674,3.0537919998168945,5.481400003191084,1.7069000168703496
617,6.0978240966796875,1.599776029586792,4.120575904846191,2.363935947418213,6.100400001741946,3.3899000263772905
618,6.3072638511657715,1.596384048461914,4.111839771270752,2.7710719108581543,8.269899990409613,2.686500025447458
619,6.081503868103027,1.6870720386505127,6.057055950164795,3.8289599418640137,5.832499999087304,2.294400008395314
620,5.98422384262085,1.6193280220031738,4.3854079246521,3.8337600231170654,4.1877999901771545,2.8119999915361404
621,6.028063774108887,1.6533759832382202,5.186495780944824,3.64630389213562,4.31429996388033,4.0957999881356955
622,6.124288082122803,1.5955519676208496,4.5839362144470215,3.6309120655059814,5.746399983763695,4.06410003779456
623,6.013023853302002,1.7240639925003052,4.4252800941467285,3.4905600547790527,6.902900000568479,4.059300001244992
624,6.010752201080322,1.844607949256897,4.126272201538086,2.737056016921997,7.918099989183247,4.48340002913028
625,6.04150390625,1.7786240577697754,4.24675178527832,2.153280019760132,4.900400002952665,2.8929999680258334
626,5.94924783706665,1.7155840396881104,4.216000080108643,1.8361599445343018,4.142999998293817,1.78089999826625
627,5.982079982757568,1.7076480388641357,4.194464206695557,1.7643519639968872,4.248899989761412,2.81949999043718
628,6.06492805480957,1.6091519594192505,4.3526082038879395,1.6693120002746582,4.9144999939017,3.1213999609462917
629,6.752511978149414,1.636512041091919,4.267392158508301,1.6412800550460815,6.229199992958456,3.2817000173963606
630,4.135104179382324,1.676192045211792,4.750336170196533,1.6360960006713867,6.272600032389164,1.9540999783203006
631,4.490367889404297,1.6369279623031616,4.219871997833252,1.6846719980239868,6.680299993604422,1.6915000160224736
632,4.058656215667725,1.5985280275344849,4.1906561851501465,1.590656042098999,6.131300004199147,1.6252000350505114
633,7.036287784576416,1.6543680429458618,5.138336181640625,1.658079981803894,6.134199968073517,2.1492000087164342
634,4.180160045623779,1.6924159526824951,16.160127639770508,1.6827199459075928,6.113999988883734,1.9853999838232994
635,4.901951789855957,1.6495039463043213,5.437471866607666,1.6160320043563843,6.0662999749183655,1.8391000339761376
636,4.405856132507324,1.5335359573364258,4.2718400955200195,1.7598079442977905,6.101100007072091,1.740999985486269
637,4.061471939086914,1.6478079557418823,4.273344039916992,1.5945600271224976,5.965899967122823,1.6760999569669366
638,4.110367774963379,1.6622400283813477,4.339935779571533,1.6669119596481323,6.2494000303559005,1.673599996138364
639,4.015423774719238,1.552191972732544,4.210720062255859,1.6911040544509888,6.1923000030219555,1.7120999982580543
640,10.946016311645508,1.5994880199432373,4.239424228668213,1.6910400390625,6.228199985343963,1.8862999859265983
641,13.318592071533203,1.7280960083007812,4.180895805358887,1.8102400302886963,6.121600046753883,1.7361000063829124
642,6.693632125854492,1.614016056060791,4.343167781829834,1.6743040084838867,6.167199986521155,1.770599978044629
643,6.028736114501953,1.5639679431915283,4.187935829162598,1.6928000450134277,6.136299984063953,1.7395999748259783
644,5.899231910705566,2.6861441135406494,4.298943996429443,1.5495680570602417,6.184300000313669,1.7856000340543687
645,6.083168029785156,2.383136034011841,4.098144054412842,1.6670080423355103,6.59320002887398,1.7868999857455492
646,6.069568157196045,1.601631999015808,6.265408039093018,1.7205760478973389,6.19460002053529,1.7810999997891486
647,5.917503833770752,1.8737280368804932,4.3066558837890625,1.664512038230896,6.323000008706003,1.7666000057943165
648,5.899968147277832,3.014400005340576,5.66537618637085,1.631168007850647,6.34570000693202,1.7855999758467078
649,5.886688232421875,2.3676159381866455,4.432096004486084,1.6819839477539062,6.194500019773841,2.0750999683514237
650,5.9113922119140625,2.094496011734009,4.054815769195557,1.7197439670562744,9.897899988573045,1.764400047250092
651,5.856575965881348,2.027071952819824,3.9970240592956543,1.7057600021362305,11.799400032032281,1.8463999731466174
652,6.760416030883789,1.7332799434661865,4.067647933959961,1.7088960409164429,6.341399974189699,1.659100002143532
653,5.988959789276123,1.739456057548523,4.141536235809326,1.661344051361084,6.3587999902665615,1.7376999603584409
654,7.055488109588623,1.6792000532150269,4.095583915710449,1.774399995803833,5.87460002861917,1.7723999917507172
655,6.480607986450195,1.622879981994629,4.024064064025879,1.687648057937622,4.459800024051219,1.7296000150963664
656,7.447648048400879,1.5470080375671387,4.100319862365723,1.6622719764709473,4.498199967201799,1.7988000181503594
657,5.148416042327881,1.5612800121307373,4.213183879852295,1.6313600540161133,8.398399979341775,1.713500008918345
658,4.010272026062012,1.669376015663147,4.144512176513672,1.7350399494171143,10.872800019569695,3.2184000010602176
659,4.038368225097656,1.65283203125,3.9875519275665283,1.6691839694976807,8.498099981807172,2.6289999950677156
660,4.054880142211914,1.8060799837112427,4.070591926574707,2.6872000694274902,4.368699970655143,1.682399946730584
661,4.0312957763671875,2.141184091567993,4.494175910949707,1.7822719812393188,5.703400005586445,2.6729999808594584
662,3.977152109146118,2.702591896057129,14.944864273071289,2.5694079399108887,4.248299985192716,2.8879999881610274
663,4.034976005554199,1.5312639474868774,11.091039657592773,2.891808032989502,4.316799982916564,2.513199986424297
664,3.9260799884796143,1.584928035736084,6.345407962799072,2.5257599353790283,4.37219999730587,2.400500001385808
665,4.004255771636963,2.29366397857666,6.261888027191162,2.269279956817627,5.226299981586635,2.0890000159852207
666,4.127615928649902,2.2517120838165283,6.207871913909912,1.820863962173462,4.253499966580421,1.7549999756738544
667,3.95033597946167,1.9405440092086792,9.393312454223633,1.8074239492416382,4.1600000113248825,1.6858999733813107
668,4.009471893310547,1.663424015045166,12.835295677185059,1.7706559896469116,4.104300052858889,1.7483000410720706
669,7.042751789093018,2.6013760566711426,4.3500800132751465,1.6699520349502563,9.845599997788668,1.8659000052139163
670,8.657024383544922,3.287008047103882,4.20195198059082,1.66486394405365,10.767399973701686,1.6792999813333154
671,6.99616003036499,1.6158080101013184,4.133056163787842,1.6859840154647827,8.530599996447563,1.7939999816007912
672,7.365920066833496,1.5616639852523804,7.247168064117432,2.9328958988189697,8.654200006276369,1.7905000131577253
673,5.405951976776123,2.1277120113372803,6.354400157928467,4.101535797119141,4.438699979800731,1.7859000363387167
674,3.985856056213379,2.249567985534668,6.435423851013184,3.9366400241851807,5.343099997844547,3.106999967712909
675,3.956415891647339,1.9305599927902222,4.306719779968262,3.978303909301758,6.097999983467162,1.788599998690188
676,3.917344093322754,1.6153919696807861,4.024352073669434,3.9617919921875,5.068900005426258,1.7819000058807433
677,4.050559997558594,4.119967937469482,4.10214376449585,2.6655359268188477,9.870999958366156,1.6701999702490866
678,3.8758718967437744,5.317279815673828,6.850016117095947,2.1579840183258057,9.291799971833825,2.0182000007480383
679,3.9197120666503906,5.286208152770996,4.459648132324219,1.9999359846115112,6.904299953021109,1.867000013589859
680,3.884351968765259,5.355648040771484,6.193535804748535,1.665343999862671,4.841299960389733,1.6852999688126147
681,4.665311813354492,4.069759845733643,7.063007831573486,1.7758400440216064,4.753299988806248,1.748699985910207
682,14.816512107849121,3.0937280654907227,4.721407890319824,1.6365439891815186,4.355099983513355,3.753500001039356
683,6.912288188934326,2.4701120853424072,5.896927833557129,1.6449600458145142,6.444200000260025,2.2037000162526965
684,6.271359920501709,2.196959972381592,4.604544162750244,1.7299840450286865,6.195000023581088,1.7791999853216112
685,5.332767963409424,2.9283840656280518,4.0109758377075195,1.677024006843567,7.103300013113767,1.658199995290488
686,4.026048183441162,3.0499520301818848,4.10646390914917,1.6332800388336182,10.346899973228574,1.9120000069960952
687,3.944256067276001,1.5917760133743286,4.171360015869141,1.7912960052490234,10.922499990556389,2.136100025381893
688,3.9465599060058594,1.656991958618164,6.224800109863281,1.7497279644012451,13.44089995836839,1.7983000143431127
689,5.772160053253174,2.1667840480804443,4.888800144195557,1.743232011795044,7.157200016081333,1.6759000136516988
690,5.13040018081665,2.407871961593628,4.154784202575684,1.681920051574707,6.271099962759763,2.0846000406891108
691,5.173984050750732,2.1101438999176025,5.08403205871582,1.7000000476837158,6.395199976395816,1.638099958654493
692,4.875232219696045,2.598560094833374,4.198239803314209,1.6121599674224854,6.185600010212511,1.7155999667011201
693,4.021376132965088,3.7734079360961914,4.121280193328857,1.751423954963684,6.219200033228844,1.6913999570533633
694,4.0471038818359375,1.7446399927139282,3.9736320972442627,1.7052799463272095,6.383400002960116,1.7445999546907842
695,3.9803519248962402,1.635424017906189,4.260287761688232,1.6288319826126099,6.150199973490089,1.6749999485909939
696,5.833888053894043,1.653663992881775,4.0979838371276855,1.6432640552520752,8.119000005535781,1.7231999663636088
697,4.162623882293701,2.405855894088745,4.083263874053955,1.6959680318832397,5.046100006438792,1.6042999923229218
698,4.05734395980835,2.0743680000305176,4.090400218963623,1.7015680074691772,6.847699987702072,1.7441000090911984
699,4.144224166870117,1.7451519966125488,4.797855854034424,1.7086080312728882,15.338399971369654,2.0342000061646104
700,4.9897918701171875,4.578271865844727,4.031040191650391,1.6543999910354614,6.9889999576844275,1.7578999977558851
701,4.059040069580078,2.824320077896118,4.158720016479492,1.7477120161056519,7.875899958889931,1.6825000056996942
702,4.316991806030273,2.249216079711914,4.067455768585205,1.6577279567718506,9.801100008189678,1.6811999958008528
703,4.1954240798950195,4.494048118591309,5.697184085845947,1.7302080392837524,8.704099978785962,1.8367000157013535
704,5.744448184967041,3.397599935531616,5.3824639320373535,1.647264003753662,5.766100017353892,1.872599998023361
705,5.520383834838867,3.0003199577331543,5.204671859741211,1.5372480154037476,4.109499976038933,1.6965999966487288
706,4.918208122253418,2.1895039081573486,4.25651216506958,1.6885119676589966,4.131399968173355,1.8057999550364912
707,4.5253119468688965,2.2540159225463867,4.131360054016113,1.6657600402832031,7.591200002934784,1.747799979057163
708,4.1282877922058105,2.2512319087982178,4.244128227233887,1.575103998184204,9.539499995298684,2.368600049521774
709,4.037280082702637,2.2595200538635254,4.006847858428955,1.7209279537200928,7.531599956564605,2.4144999915733933
710,4.0629119873046875,2.2487359046936035,4.128159999847412,1.7423360347747803,6.146400002762675,1.8044000025838614
711,6.00054407119751,2.224479913711548,4.0682878494262695,1.7053120136260986,6.305100047029555,1.712900004349649
712,4.2218241691589355,2.252351999282837,4.040095806121826,1.6540160179138184,6.317199964541942,1.7382000223733485
713,4.47327995300293,2.2719359397888184,4.071231842041016,1.6964479684829712,6.153399997856468,1.6927000251598656
714,4.269087791442871,2.2637441158294678,5.075263977050781,1.798624038696289,6.798300018999726,1.7075000214390457
715,3.9739840030670166,2.1657280921936035,5.010144233703613,2.5452160835266113,4.296400002203882,1.7455000197514892
716,4.053152084350586,2.198431968688965,4.932960033416748,1.9606720209121704,5.088499980047345,1.8650999991223216
717,4.007296085357666,2.2510719299316406,6.064767837524414,3.423743963241577,6.091999995987862,1.741299987770617
718,4.146080017089844,2.1776959896087646,4.138239860534668,2.2600960731506348,4.708399996161461,1.8050000071525574
719,4.134848117828369,2.3438720703125,4.301248073577881,1.6778240203857422,7.208700000774115,1.7399999778717756
720,4.066431999206543,2.212671995162964,4.02291202545166,1.7595839500427246,7.050600019283593,1.819100056309253
721,4.003232002258301,2.1483840942382812,4.804096221923828,2.893376111984253,8.077899983618408,1.7373000155203044
722,4.006303787231445,2.2570879459381104,4.160607814788818,2.524991989135742,8.907000010367483,1.775600016117096
723,6.4693121910095215,2.357952117919922,4.254464149475098,2.1472320556640625,8.601100009400398,1.7322999774478376
724,4.7126078605651855,2.189984083175659,4.105152130126953,2.0975680351257324,6.5596000058576465,1.8277999479323626
725,4.155935764312744,2.181407928466797,4.11030387878418,1.7085119485855103,4.2505000019446015,1.7713999841362238
726,4.428895950317383,2.2121920585632324,3.9962239265441895,1.6441600322723389,4.750999971292913,1.713500008918345
727,4.309088230133057,3.6777279376983643,3.9896318912506104,2.585952043533325,4.5276000164449215,1.817300042603165
728,4.176511764526367,1.8316800594329834,4.096288204193115,6.0195841789245605,4.98860003426671,1.7448000144213438
729,4.024543762207031,1.8211519718170166,4.285280227661133,5.956704139709473,4.384799976833165,1.8539000302553177
730,15.146719932556152,2.376415967941284,4.103583812713623,5.737279891967773,4.799600050318986,1.7153999651782215
731,11.672160148620605,3.01200008392334,4.235136032104492,4.933536052703857,4.641700012143701,1.6938999760895967
732,6.466720104217529,2.4496960639953613,4.119711875915527,3.440671920776367,4.297300009056926,1.6809000517241657
733,5.897088050842285,1.5701440572738647,4.158112049102783,2.852031946182251,4.181399999652058,1.7582000000402331
734,5.884768009185791,2.9312639236450195,4.059040069580078,2.4244799613952637,4.349499999079853,1.847199979238212
735,5.945087909698486,1.6428159475326538,4.225696086883545,2.3865280151367188,4.921399988234043,1.8168999813497066
736,5.993152141571045,1.5875840187072754,4.219391822814941,2.3085439205169678,4.245700023602694,1.875900023151189
737,5.885216236114502,1.593951940536499,4.079552173614502,2.3007678985595703,4.176999966148287,1.8208000110462308
738,6.079040050506592,1.5922880172729492,4.0800957679748535,2.386591911315918,4.723599995486438,1.879399991594255
739,6.119999885559082,1.6097279787063599,4.036704063415527,4.444511890411377,5.078499962110072,1.6920999623835087
740,5.981664180755615,1.5603519678115845,4.035679817199707,5.761472225189209,4.275499959476292,1.7592000076547265
741,6.046751976013184,1.6087039709091187,4.084352016448975,5.826432228088379,4.3471999815665185,1.8004999728873372
742,5.952223777770996,1.5360000133514404,4.0884480476379395,5.479551792144775,6.847699987702072,1.7851999728009105
743,6.003680229187012,1.6525119543075562,4.108448028564453,3.7576000690460205,5.2702000248245895,1.7723000491969287
744,6.64521598815918,1.5976320505142212,4.136735916137695,3.055072069168091,4.222200019285083,1.7375000170432031
745,7.995296001434326,1.6183359622955322,4.102047920227051,2.532639980316162,13.74339999165386,1.92170002264902
746,5.448256015777588,1.626304030418396,3.9987199306488037,2.30515193939209,11.294899974018335,4.483599972445518
747,4.125376224517822,1.5476800203323364,4.001887798309326,2.349184036254883,7.931100029964,4.089699999894947
748,4.2242560386657715,1.551584005355835,4.101312160491943,2.366431951522827,7.521299994550645,3.9528999477624893
749,4.089151859283447,1.6330560445785522,4.190464019775391,2.3903679847717285,4.258500004652888,4.15729999076575
750,5.565279960632324,1.6894400119781494,4.206560134887695,2.445568084716797,4.841999965719879,2.046499983407557
751,4.190400123596191,1.5569599866867065,4.096767902374268,2.3163199424743652,4.273800004739314,1.8701999797485769
752,4.081888198852539,1.6533119678497314,4.118559837341309,2.3889598846435547,4.419900011271238,1.7359000048600137
753,4.488351821899414,1.914687991142273,4.150432109832764,2.291167974472046,4.193499975372106,1.6899000038392842
754,5.9767680168151855,1.6839040517807007,4.025792121887207,3.5451200008392334,4.377000033855438,1.748399983625859
755,4.320352077484131,1.6347839832305908,4.064799785614014,2.2086400985717773,7.949299993924797,1.7828000127337873
756,4.405151844024658,1.597823977470398,3.9864320755004883,1.789471983909607,10.07650000974536,1.7948999884538352
757,7.503200054168701,1.6073919534683228,4.067359924316406,2.6536641120910645,5.135599989444017,1.7132999491877854
758,8.542176246643066,1.6343040466308594,4.0965118408203125,1.7962239980697632,4.3809000053443015,1.6464999644085765
759,12.94092845916748,1.588479995727539,4.162655830383301,1.6147840023040771,4.34260000474751,3.448599949479103
760,13.71168041229248,1.5754560232162476,4.054175853729248,1.7465920448303223,4.571400000713766,2.1330000017769635
761,6.925920009613037,1.633247971534729,6.387008190155029,2.357151985168457,4.7529999865219,1.8163000349886715
762,7.1748480796813965,1.5987520217895508,6.058688163757324,4.004640102386475,4.072399984579533,3.5869000130333006
763,7.880671977996826,2.436511993408203,6.68284797668457,1.792639970779419,4.1396000306122005,2.9997999663464725
764,6.2006402015686035,1.7613120079040527,4.595359802246094,1.6753920316696167,4.2298000189475715,2.535599982365966
765,6.000800132751465,1.5709439516067505,4.17091178894043,2.302079916000366,4.2218000162392855,5.659500020556152
766,6.039231777191162,1.6285760402679443,4.208608150482178,2.5188798904418945,4.2292000143788755,5.7960000121966
767,7.314239978790283,1.7428159713745117,4.3533759117126465,2.115936040878296,4.228700010571629,6.032700010109693
768,4.359583854675293,1.5684479475021362,4.132544040679932,1.8364800214767456,7.331800006795675,2.7516999980434775
769,5.186016082763672,1.679263949394226,4.196959972381592,1.9059200286865234,4.553200036752969,1.7493999912403524
770,7.153696060180664,1.6848000288009644,4.140607833862305,1.666975975036621,4.894400015473366,1.8698000349104404
771,6.113344192504883,1.59334397315979,5.518080234527588,1.7912960052490234,8.50129994796589,2.7153000119142234
772,7.602719783782959,1.6125119924545288,4.222047805786133,2.245055913925171,11.717599991243333,2.2766999900341034
773,4.630335807800293,1.846176028251648,5.583712100982666,2.2751359939575195,8.00789997447282,1.9890000112354755
774,7.6154561042785645,1.6700160503387451,4.567552089691162,2.0097599029541016,6.163800018839538,1.7450000159442425
775,9.273632049560547,1.5483520030975342,4.040863990783691,1.748255968093872,7.289599976502359,4.421600024215877
776,7.879712104797363,1.6710400581359863,3.944767951965332,1.621791958808899,5.582600017078221,5.966000026091933
777,4.872223854064941,1.6284799575805664,3.962496042251587,2.1659839153289795,7.133800012525171,5.850299960002303
778,4.275487899780273,1.690783977508545,4.138751983642578,1.6704959869384766,10.223300021607429,5.842700018547475
779,4.044864177703857,1.7575360536575317,4.036064147949219,1.7695039510726929,8.79479997092858,4.227299999911338
780,4.165535926818848,1.6022720336914062,4.083807945251465,1.6527680158615112,6.263800023589283,3.0193999991752207
781,7.287903785705566,1.6535999774932861,4.109087944030762,1.6338239908218384,6.312099983915687,2.4552999529987574
782,6.020832061767578,1.6673280000686646,3.9703359603881836,1.7220799922943115,6.342799984849989,2.551100042182952
783,6.223104000091553,1.722432017326355,4.151167869567871,1.725216031074524,6.3791999709792435,2.690299996174872
784,6.221856117248535,1.6713600158691406,4.0668158531188965,2.916543960571289,6.094000011216849,2.383599989116192
785,5.947487831115723,1.8351680040359497,3.9266879558563232,2.18176007270813,6.222199997864664,2.3274000268429518
786,6.18233585357666,1.6416640281677246,4.093344211578369,2.153696060180664,6.281099980697036,2.2939000045880675
787,6.138944149017334,1.6111040115356445,4.060192108154297,1.7009600400924683,6.347400019876659,2.4141999892890453
788,5.942624092102051,1.5554879903793335,4.007328033447266,1.735360026359558,6.297999992966652,2.3323000059463084
789,6.111392021179199,1.6030720472335815,4.054815769195557,1.6418240070343018,6.353000004310161,2.36909999512136
790,5.986176013946533,1.6683199405670166,4.196991920471191,1.6857600212097168,6.192800006829202,2.5322000146843493
791,6.041344165802002,1.688223958015442,4.100992202758789,1.6260160207748413,6.292900012340397,2.4070999934338033
792,6.23740816116333,1.7230720520019531,4.024864196777344,1.7671359777450562,6.086300010792911,2.383100043516606
793,6.053440093994141,1.6651840209960938,4.048064231872559,1.7987200021743774,6.0181999579072,2.3813999723643064
